spatial,temporal,tod,dow,LOC,POA,MOA,TIMERANGE,y
10.86485848,62.03863266,5.889301688,1.684933703,0,1,1,156.6833333,0
8.835909142,47.01607158,2.961887897,1.744345082,0,0,0,10.53333333,0
13.36307509,161.4597222,11.03333333,0.080555556,0,1,0,0,0
22.75737621,218.0800491,3.766909502,0.455049072,0,1,0,13.75,0
6.54814554,72.04618197,1.116017253,2.040626417,1,1,1,2.5,0
28.21652375,333.080997,1.943928138,3.172663672,0,0,0,0.5,0
13.40041324,280.2929361,5.752763483,1.112380547,0,0,0,23.18333333,0
29.53213817,72.44935063,9.748264165,2.741017296,1,0,0,7.666666667,0
19.16482727,256.8773612,3.561942365,2.018472156,1,1,0,11,0
11.30925942,137.6201389,9.116666667,2.759722222,0,0,0,0,0
7.59990657,266.0250755,0.601810835,0.046603229,0,1,1,0.166666667,0
31.90351754,186.5033013,5.937687985,2.305152522,0,0,0,33.6,0
24.65725817,176.0570836,2.752708417,0.891111365,0,0,0,10.5,0
27.86335797,150.2680556,6.433333333,2.536111111,0,0,0,0,0
8.248361691,161.4207363,5.491142666,1.212230032,0,1,0,84.35,0
13.75081524,127.5092073,9.72344322,1.203651721,1,1,0,9.166666667,0
15.75075318,363.4047246,6.689802841,0.29389194,0,0,0,2.333333333,0
23.51349907,83.57042303,10.3098474,0.837910308,0,0,0,1,0
20.60987071,331.6596333,8.168801243,3.29852217,0,0,0,1,0
3.281977053,63.92271117,2.035321851,0.959516725,1,1,0,5.466666667,0
18.35865393,42.00869134,6.17166608,1.194600164,0,1,0,104.6666667,0
16.95761773,29.5965187,9.683551168,1.193740924,0,0,0,0.033333333,0
10.83839486,245.9666667,0.8,0.933333333,0,0,0,0,0
30.82107229,95.83906533,4.930594271,2.994268007,0,0,0,16.13333333,0
34.93531727,107.1413453,3.393153245,2.430234233,1,0,0,7,0
19.24348792,209.7652778,5.633333333,0.469444444,0,0,0,0,0
13.56863002,240.8149001,4.442398114,3.424683255,0,0,0,2.5,0
28.17269215,129.2999073,7.197776375,3.393148207,0,1,0,0.333333333,0
17.27706892,42.46143189,11.07026139,0.881570778,0,0,0,2,0
30.15814468,239.5715318,10.28323583,2.129170729,0,0,1,0.666666667,0
8.76335199,117.1,2.4,2.8,0,0,0,0,0
22.8071229,53.96898163,0.879114449,2.058796144,0,0,0,0.216666667,0
20.43709876,200.1041858,4.054542245,2.927064249,0,0,0,6.25,0
12.08722371,67.79611611,4.893213431,1.412911671,0,1,0,0.25,0
19.6798662,22.01242077,4.014383874,1.690198552,0,0,0,16,0
29.50775029,187.9048611,2.283333333,1.190277778,1,0,0,0,0
28.54186939,344.0612392,1.763772657,1.009155831,0,0,0,5.5,0
12.21502468,109.2513889,6.033333333,2.497222222,0,0,0,0,0
14.84430839,322.0604167,1.45,0.120833333,0,0,0,0,0
14.8079461,69.38868504,6.018928999,0.914168863,0,0,0,71.35,0
5.700740785,82.85829501,4.196348284,0.561149437,0,1,1,13.28333333,0
4.809154918,133.5539,10.07823316,0.074531109,1,0,0,6.75,0
19.03000114,325.4415695,10.59766857,3.123708254,0,0,0,0.333333333,0
28.47121892,18.92327108,1.841494091,2.152423365,0,1,1,0.05,0
19.87835374,120.9740488,0.698870735,1.984465499,1,0,0,1.75,0
18.85833674,126.0000752,0.152736375,0.01243473,1,0,0,0.6,0
29.40298572,345.1090278,2.616666667,2.218055556,0,0,0,0,0
4.185824877,308.6991485,7.147702605,0.172750931,0,1,0,11,0
23.98421075,263.2948125,7.069251638,2.192687531,0,1,1,10.41666667,0
12.84436894,259.066319,2.858432208,0.920485624,0,0,0,10.08333333,0
29.89585498,359.0980314,3.447011187,2.43900367,0,0,0,11.96666667,0
19.11728913,318.5322154,10.27402704,2.800423468,0,0,0,6.65,0
18.09786629,90.8499585,3.600996072,0.306291503,0,0,0,0.3,0
26.82883235,20.36479584,8.755100138,0.14909305,1,1,0,5.916666667,0
0,21.50161641,6.02370725,1.001187731,1,1,1,93,1
9.984098211,109.4700499,8.991664522,2.305644562,0,1,1,11.91666667,0
14.1015134,52.18436126,4.42467014,3.267694589,0,0,0,5,0
15.0204727,118.6623177,6.068609343,0.841146502,0,1,0,45,0
6.681745231,209.2584607,6.203057238,0.658205948,1,0,0,8.333333333,0
6.907967205,23.99702111,4.249592613,3.292640413,0,0,0,17,0
20.5528004,167.7395833,6.25,0.520833333,0,0,0,0,0
1.622562915,281.65625,8.25,1.3125,0,1,0,0,0
21.31588649,113.6001685,8.952198094,2.407807413,0,0,0,10.08333333,0
7.365298594,311.1745529,4.189270375,3.317608488,0,0,1,1.5,0
16.45424579,312.2673611,6.416666667,3.465277778,0,0,0,0,0
3.024995308,71.64812326,8.010486721,1.363401039,0,1,0,3.15,0
23.33651342,277.5891254,6.257270905,2.275457899,0,0,0,21.5,0
22.94981586,42.85429795,5.944217846,0.752464132,1,1,0,47.98333333,0
13.68014837,133.1409722,3.383333333,0.281944444,0,1,0,0,0
14.60858074,23.8393873,6.088078851,1.665261458,0,0,0,593.9333333,0
24.89756328,165.6128213,6.607526215,1.866345337,0,1,1,4.5,0
24.09779773,127.8910635,2.614474984,1.797313542,0,0,1,0.75,0
9.064475938,191.4471913,10.73259004,2.915246807,0,1,0,1,0
27.21981092,184.4493078,10.78338623,1.897224426,0,1,0,0.066666667,0
19.28962566,333.3169045,7.605707951,2.537262169,0,0,0,8.5,0
2.405314196,220.1781801,6.528654414,2.719152329,0,0,0,30,0
7.846747136,35.56570816,10.42300417,0.128902604,0,0,0,0.116666667,0
9.669658368,30.0718531,5.412079689,1.717686436,1,0,0,20.28333333,0
13.48572503,286.5180556,11.56666667,0.036111111,0,1,0,0,0
18.30735707,363.5817589,9.99270252,0.069197602,1,1,0,5,0
30.17315978,1.574379077,10.21490215,2.145212411,0,0,0,0.166666667,0
14.38247391,168.8393082,3.856604088,0.798335941,0,0,0,5.75,0
28.48545937,209.0936537,2.783872207,0.634818542,0,1,1,8.75,0
21.32244883,90.28194444,6.766666667,1.436111111,0,0,0,0,0
14.6139515,161.9876812,4.290224399,1.623097844,0,0,0,17,0
2.439297762,21.87137917,5.931350437,1.947077234,1,1,0,193.7333333,0
18.29381704,190.824593,6.149029752,1.747692778,0,0,0,427.5,0
35.43578531,196.9736936,6.143491892,1.422080292,0,0,1,68,0
10.27074735,289.0314836,2.116375554,1.934261356,0,1,0,6.166666667,0
9.502702836,191.8359936,4.133524296,2.460993626,0,1,0,10,0
24.48192597,208.7840033,6.087371869,1.845857854,0,1,0,76,0
16.70190352,152.8451389,3.716666667,1.309722222,0,1,0,0,0
0.212639246,2.698612816,7.233292421,2.396529482,0,1,0,0.033333333,1
15.62611267,76.41614239,9.987357153,0.087329831,1,1,0,3.883333333,0
30.71085945,144.087046,2.530875429,2.660176236,0,0,0,8,0
22.54688788,188.297728,7.145472602,0.500883086,0,1,0,4.616666667,0
17.48393486,93.94963691,1.208714273,2.896859128,1,0,0,0.116666667,0
17.90067279,95.80635956,4.647370578,1.384612663,0,0,0,0.133333333,0
2.11342462,313.1130105,2.712251705,1.720322846,0,0,0,2.5,0
24.4158332,50.71556061,5.579291536,2.239866167,0,0,0,39.25,0
15.89211651,351.7986111,4.833333333,1.597222222,0,0,1,0,0
13.27222537,237.9409722,1.416666667,0.118055556,0,1,0,0,0
12.0645623,160.4379992,10.51197979,0.145334176,0,0,0,1,0
15.27327512,158.8038288,5.89677502,1.716515544,0,0,1,911.7833333,0
22.13850356,341.867016,3.191614911,1.265622844,0,1,0,0.016666667,0
28.02078004,315.2080936,4.994247535,0.370593647,0,0,1,2.25,0
25.34588524,335.7202219,6.714673257,0.578389163,0,1,0,0.883333333,0
9.464890423,0.692379174,7.382899814,1.56668473,0,0,0,8.75,0
24.07398843,45.48194444,11.56666667,3.036111111,0,0,0,0,0
11.89048413,291.8477039,6.076534651,1.887251612,0,0,0,352.5,0
20.85850384,52.40140482,8.658054906,2.963178514,0,1,0,11,0
20.83877562,267.277057,6.018718026,1.723508583,0,0,0,424.9666667,0
16.96464551,114.3444444,8.266666667,2.688888889,0,0,0,0,0
11.35099562,118.3124893,7.401519305,0.161483316,0,0,0,11,0
2.107939102,225.9166912,2.58596481,2.006968933,0,0,0,8.55,0
33.75315361,301.457302,10.97524767,0.08436468,0,0,0,0.05,0
2.914026973,209.8826389,2.816666667,0.765277778,0,0,0,0,0
23.06742708,231.3012102,7.229044593,0.394623142,1,0,0,0.15,0
16.90908331,140.8395407,3.851024158,0.756207327,0,0,0,3.716666667,0
0.232583328,0.132288554,3.174925286,0.132288554,1,1,0,0,1
22.99359569,164.2263576,5.432581275,3.480246902,0,0,0,1.5,0
28.71933723,135.0227727,2.066816436,1.880411625,0,1,1,8,0
1.071376064,74.59408602,9.678570185,2.697580649,0,1,0,5.566666667,0
15.2284314,190.8363343,4.557677659,0.958556547,1,1,0,13.83333333,0
20.11775244,89.47295529,8.281868032,1.849961377,0,1,0,9.75,0
11.0756931,3.872726117,3.054573203,3.158523883,0,1,1,4.583333333,0
6.139500904,289.8690463,6.215686609,1.829491793,0,1,0,715.1,0
22.52073445,301.7550561,5.733303365,1.247492647,0,1,0,81.21666667,0
22.19381837,310.7272702,6.545514217,2.393936908,1,0,1,2.9,0
10.61685024,67.70208746,7.149900931,2.59652365,0,0,0,0.033333333,0
31.90993276,245.7840278,5.183333333,1.568055556,0,0,0,0,0
23.13389722,108.1613954,5.9035099,2.786395431,0,0,0,22.16666667,0
14.93926452,22.69882202,7.228271584,1.448127573,0,0,0,2.5,0
25.5729513,108.8902778,2.633333333,3.219444444,0,0,0,0,0
22.82175462,108.3318714,7.964912634,2.524926915,0,1,0,6.766666667,0
48.57895071,224.175693,4.216631449,0.372220755,0,0,0,1,0
2.616409716,263.6466384,5.470754027,2.467944972,0,0,0,36.61666667,0
27.09015515,10.18055556,4.333333333,2.361111111,0,0,0,0,0
14.55788034,249.6887553,7.440899123,2.416800247,0,0,1,10,0
26.04104758,126.2017269,4.871035835,0.305893534,0,0,0,4.65,0
6.649104837,271.066373,2.441517335,2.048210288,0,0,0,8.5,0
5.909742317,128.8127665,5.883814954,3.109337318,0,1,0,24.41666667,0
34.17994321,316.5962751,6.250373441,1.776830684,0,1,1,67.75,0
5.844959199,166.2819444,6.766666667,1.436111111,0,0,0,0,0
23.53762687,326.3968766,9.525038231,3.206595629,0,0,0,0.016666667,0
22.55436768,40.761981,5.712456099,1.463713449,0,1,0,0.583333333,0
16.2802128,204.2416667,5.8,1.483333333,1,1,0,0,0
12.67910506,274.6263889,8.966666667,1.252777778,0,0,0,0,0
21.95249552,332.063653,4.135515847,2.464347441,0,0,0,16,0
15.64520684,354.2916533,6.999680027,3.417374443,0,0,0,0.033333333,0
21.37572478,346.3345445,7.443623138,2.958155563,0,1,0,13.5,0
27.9003482,231.9791667,0.5,0.958333333,0,1,0,0,0
17.17406233,15.10107861,5.904513022,0.996790167,0,1,1,96,0
5.47103692,363.7152778,6.833333333,0.569444444,0,1,0,0,0
13.37821556,308.7031859,7.123538423,0.41429701,0,0,0,0.4,0
1.805268157,270.0674267,2.633118977,2.668684403,0,0,0,9.416666667,0
16.3347842,23.3980462,9.553108836,2.789018424,0,0,0,0.333333333,0
6.794717758,214.8762202,4.064096516,1.96266869,0,0,0,13.5,0
27.16349761,17.39850095,5.881781006,2.099412946,0,0,0,120.5,0
19.10462422,187.0222186,0.533245277,1.95486478,0,0,0,0.033333333,0
17.85306458,57.40468391,8.544322151,1.051906128,0,0,1,11.83333333,0
34.86634731,0.244078032,5.857872766,0.487133587,0,1,0,0.05,0
14.45225566,13.4000539,9.601293533,0.162446103,0,0,0,1.833333333,0
8.051371156,72.40621413,9.569791239,1.680519689,0,1,0,6.466666667,1
23.03275761,297.5077236,10.39014174,3.150084688,0,0,0,6.5,0
16.3303348,44.83948769,4.040784983,2.462404353,1,0,0,10.33333333,0
3.537979984,320.3551858,8.136616929,1.05731417,1,0,0,11.03333333,0
20.89437338,303.3546015,8.510436822,1.696268201,1,0,1,0.616666667,0
16.47240642,274.9594865,1.011951091,1.865736482,0,1,0,2.583333333,0
3.614838786,256.2759511,6.622827382,2.467104415,0,1,0,0.916666667,1
25.34611253,251.7148725,6.842185138,0.37887751,1,0,0,9,0
0.853101392,43.22145693,5.314966204,1.645068036,0,1,0,10,0
20.8080064,91.50073255,9.692726929,0.191704769,0,0,0,8.966666667,0
13.35337862,103.4265847,5.553971254,1.691470817,0,0,1,25.98333333,0
17.71419164,90.93495948,5.546492569,0.645905028,0,0,0,61.5,0
28.00837933,31.63332785,8.800131585,2.732644372,0,0,0,0.033333333,0
20.5541573,247.3350464,8.041113121,1.671851936,0,0,0,0.083333333,0
16.03468599,97.91386601,2.067215823,0.175717326,0,1,1,0.166666667,0
10.39295537,227.1303077,4.024139845,2.359474412,0,0,0,5,0
22.54953363,50.7940973,5.865718161,1.695050646,0,0,1,311,0
36.3596288,63.21969873,5.272769528,0.434282064,1,1,1,0.25,0
10.89468799,63.25426078,6.132998849,0.212844618,0,0,0,16.5,0
5.300140111,332.2917351,5.510883535,3.087339999,0,0,0,37.86666667,0
11.44840943,355.9120916,2.109802369,1.141380654,1,0,0,1.65,0
0,0.023325097,0.559802336,0.023325097,1,1,1,0,1
10.13486626,136.2548611,6.116666667,3.490277778,0,0,0,0,0
8.048999617,241.9657861,1.682694689,3.19393615,0,1,0,6.1,0
10.92944134,310.4965049,11.68286223,2.99650493,0,1,0,0.166666667,0
33.17325608,174.1887392,6.037349971,0.536642098,0,0,0,6.666666667,0
8.174832594,99.2883953,6.362257985,1.196034189,1,0,0,18.21666667,0
7.864667355,164.0161931,1.837412485,3.182859743,0,1,0,7.216666667,0
4.082776826,80.90549478,2.557047233,2.964522561,1,0,1,7.25,0
5.405543076,317.5209029,11.15018836,2.979236281,1,0,0,2.966666667,0
19.42617829,65.59831168,9.640519645,3.176783904,0,0,1,0.966666667,0
13.75961293,30.83190767,4.034216015,3.338925667,0,0,0,0.133333333,0
28.38600859,176.486926,10.70540703,2.082064862,0,0,0,5.25,0
28.85327554,98.27148968,6.515752404,0.667323017,0,0,0,6,0
3.849993912,96.0571123,6.074305743,1.709718354,0,0,1,147.9166667,0
34.99216227,131.3774137,9.057928753,1.24411408,0,0,0,0.05,0
3.91529965,316.8785799,5.831396135,1.741624819,0,1,0,160.5,0
24.85459523,59.03819444,0.916666667,3.076388889,0,0,1,0,0
20.74710896,174.9375,1.5,0.125,1,1,1,0,0
27.94666661,96.79889276,4.826573686,1.412912792,1,1,0,0.5,0
20.53454733,301.5753604,8.937507288,0.385777055,0,1,1,11.25,0
13.62657291,213.0721575,1.731780502,3.138129743,0,1,0,0.3,0
9.222550531,355.3863431,7.185003544,2.071990248,0,0,0,7.333333333,0
19.15389739,179.185705,5.816457531,1.968596219,0,0,0,116,0
1.966854138,32.06944444,1.666666667,2.861111111,0,0,0,0,0
14.00458271,37.06718476,1.802676487,2.247045869,0,0,0,5.333333333,0
18.70837514,336.0590278,1.416666667,0.118055556,0,0,0,0,0
11.6718223,358.199928,4.798270926,1.397844622,1,1,1,0.1,0
19.54104664,325.0290801,1.056519813,2.98116346,1,0,0,3.75,0
1.656532937,275.4882484,9.19496619,2.216720622,0,1,0,11.5,0
20.72500054,142.0050804,0.718099719,2.072441472,0,0,0,2.95,0
3.506543694,318.1277237,6.325431766,2.988542553,0,0,0,44,0
22.27314594,101.1337519,3.634859467,3.387321278,0,1,0,10.78333333,0
8.295155428,35.02958065,3.052397149,0.296941763,0,1,0,11.56666667,0
24.22522532,186.3856327,9.241495855,3.101172816,0,0,0,6,0
8.8133315,240.9296736,6.045635959,2.758776564,0,1,0,50,0
18.43814525,78.88694475,4.757701108,1.616111419,0,1,0,7.5,0
3.438610317,221.1321686,3.172046711,2.742831387,0,0,0,0.333333333,0
26.38130616,108.6464463,8.485288305,3.396335179,0,1,0,5.183333333,0
14.45770185,311.6645833,8.05,2.670833333,0,1,0,0,0
5.730544786,212.9673611,0.783333333,2.934722222,0,0,0,0,0
23.3052051,268.8501198,4.680730761,3.338308728,0,0,0,10.71666667,0
32.88482876,144.411871,9.267818845,2.251323396,0,0,0,3.833333333,0
12.25822454,131.6237804,9.029269794,1.816497353,0,0,0,3,0
29.18844196,89.12595182,4.207080217,1.040714844,1,0,0,13.75,0
22.50759513,202.3545164,6.507139785,0.874650282,0,0,0,20.25,0
14.6219581,59.05615686,1.347764571,3.13949019,0,0,0,1.333333333,0
0.520703631,185.4649279,11.1582687,3.06979436,0,1,0,0.016666667,0
20.31131963,215.2838246,6.811791138,2.334230925,1,1,1,4.666666667,0
29.87316423,269.4930556,11.83333333,3.013888889,0,0,1,0,0
24.29952182,24.15800572,3.7921373,3.178839054,0,0,0,6.566666667,0
0.402927319,240.5423763,6.106480191,2.905886278,0,0,0,49.5,0
16.45695662,24.7932703,4.961512874,3.443895339,1,1,0,5,0
23.26217057,342.385785,9.258839782,0.228103898,1,0,0,0.016666667,0
16.63262853,83.24709043,6.169267929,1.641131245,0,0,0,744,0
1.95827976,320.1145833,2.75,1.770833333,0,1,0,0,0
24.21554187,162.1174094,2.817824826,1.22713159,0,0,0,0.366666667,0
27.91961153,179.1032503,6.128931478,1.684943966,0,1,0,172.8166667,0
13.33128688,201.0123268,4.778036507,1.36545099,0,0,0,19,0
10.19539996,300.0027778,0.066666667,0.994444444,0,1,0,0,0
16.64738478,314.0194307,0.80887807,1.021541498,0,0,1,2.983333333,0
5.393289552,22.72687861,6.554913453,2.494934162,0,0,0,2,0
11.09143307,62.44502616,7.18394719,0.499418282,0,1,1,18.95,0
26.99233479,338.9154703,6.092857392,2.02785367,0,0,0,112.0666667,0
1.801542655,191.0512894,1.489808114,2.092956041,1,1,0,0.5,0
5.014880364,261.5155084,11.62779801,2.046758416,0,1,1,0.75,0
3.648590629,141.656607,8.241432655,1.312162528,0,1,0,0.05,0
7.191960707,74.11003388,6.687823876,3.087350012,0,0,0,27.71666667,0
7.150614127,17.20138889,4.833333333,3.402777778,0,0,1,0,0
1.309339644,205.84375,3.75,2.6875,0,0,0,0,0
6.937392427,327.6217798,7.553866124,1.482386877,0,0,0,12.73333333,0
7.686626152,183.4066839,7.23138923,1.444183947,0,1,0,18,0
5.512022454,93.33549563,7.793293324,2.689662293,0,0,0,1,0
25.1412693,167.6030595,9.511585412,0.094692465,0,0,0,5.383333333,0
1.642807527,352.2381238,5.714972289,2.679790512,0,1,0,9.833333333,0
20.55948763,120.1457303,3.514361154,0.451285898,0,1,0,7.683333333,0
10.76285313,151.9730022,4.694397397,2.131164503,0,0,0,3.833333333,0
5.859233512,250.8547349,3.486363364,1.353598474,0,0,0,3,0
21.85865766,290.1382946,3.3190694,3.341072336,0,0,0,3,0
11.04491321,205.6103476,5.808612476,1.800119962,0,1,0,142.05,0
22.57897437,130.9787809,0.645418296,2.000385783,0,0,0,2,0
8.647491726,331.5352669,10.59224784,2.170683522,0,1,0,4.75,0
15.58149752,283.8815104,4.428411901,3.292467646,0,0,1,4.8,0
18.79338883,342.0216359,1.289850688,1.061697402,0,1,0,5,0
3.268952463,234.8705334,5.195104538,3.203003982,0,0,0,1,0
1.101015498,15.75407477,6.180549263,1.69671399,0,0,0,399,0
7.993891578,317.8312263,4.248054222,2.893726335,0,0,0,11,0
4.040366988,282.858823,3.388248023,2.712989666,0,0,0,0.216666667,0
13.23656474,112.5395833,11.05,1.079166667,0,0,0,0,0
25.70295799,245.8895833,2.65,1.779166667,0,0,0,0,0
5.604462634,302.8028698,4.731125427,2.646619774,0,1,1,1.95,0
14.88338589,185.6451257,6.007982598,3.178275458,0,1,0,22.88333333,0
26.93446555,169.770879,6.186383844,1.105601258,0,0,0,26.5,0
22.22747452,215.2306907,5.536576525,1.456809311,0,0,0,4,0
5.553994917,152.3558673,8.540816028,1.286493777,0,0,1,0.083333333,0
14.11974876,285.8143068,6.088397787,1.407533583,0,1,0,93.6,0
25.80375347,288.1534221,3.682130321,1.337449874,0,1,0,1.483333333,0
12.48386649,295.8426534,4.745977729,2.634320106,0,1,0,2.5,0
25.05595124,267.8251779,5.806458844,2.307506824,0,0,0,65.83333333,0
3.820554106,194.9134995,2.076011183,1.153861577,0,0,0,0.95,0
1.249123159,358.1381944,3.316666667,1.276388889,1,1,1,0,0
3.086248325,11.08967375,2.152169965,2.86171514,0,0,0,1.966666667,0
9.375075614,349.4218784,10.12508207,0.156593803,0,0,0,0.016666667,0
6.329095524,347.5567589,10.63778692,2.839074455,0,0,0,2.25,0
5.876370502,13.38591235,9.261896378,0.197420984,1,1,0,1.5,0
20.03965619,183.2135489,5.125174658,1.432298944,0,0,1,0.25,0
13.48735616,250.4789623,5.848747219,1.705005351,1,0,0,66.5,0
7.681951957,300.7899269,5.041754837,0.543406452,0,1,1,6,0
14.8988975,166.3230426,7.753022358,2.347096291,0,0,0,0.333333333,0
19.18725222,65.53923435,11.05837548,2.085067688,1,0,0,0.316666667,0
23.63321938,248.9077906,4.454593686,3.323324519,0,0,0,17,0
21.09933037,138.6823744,7.623014145,1.620403367,0,1,0,0.733333333,0
17.79254298,137.0393581,0.944817716,2.960641856,0,0,0,1.933333333,0
5.129149507,176.0194757,0.467417924,0.037531302,0,1,1,0.066666667,0
2.469634837,291.0145833,0.35,2.970833333,0,0,0,0,0
20.04539173,32.9833814,2.550998317,2.821479711,0,0,0,10.5,0
22.8132029,57.31914617,6.890686759,0.963590613,0,1,0,16,0
13.57159167,197.3826389,9.183333333,1.765277778,0,0,0,0,0
2.110943441,169.0343696,2.381806847,0.867702891,0,0,0,9.416666667,0
16.32619141,84.00335577,1.034823616,0.081068291,0,0,0,3.6,0
32.37452909,131.3951389,9.483333333,1.209722222,1,1,0,0,0
14.71377207,35.34748813,6.069511711,1.607496858,0,0,0,423.75,0
19.80199453,249.3874153,9.297967017,2.223695819,0,0,0,0.083333333,0
23.99770125,316.2994388,5.634332272,1.394577737,0,0,0,39.25,0
5.394780062,95.9055076,3.565894982,2.927825737,0,1,0,12.91666667,0
27.48311259,180.6859158,7.538020653,1.491861972,0,1,0,6.583333333,0
3.773322293,229.1718866,4.262507218,1.878807811,0,0,0,10.66666667,0
18.56948647,272.5849238,8.949353759,0.137443263,0,1,0,3,0
2.765871535,124.6331851,8.803557631,0.680009346,0,1,0,2.483333333,0
9.711792216,36.26736111,6.416666667,0.534722222,0,1,0,0,0
26.81362558,262.3631944,8.716666667,2.726388889,0,1,0,0,0
28.77271814,348.99375,0.15,1.0125,0,0,0,0,0
26.38942997,210.4878623,9.602321217,0.7802234,0,0,0,9.416666667,0
30.31755657,281.0658088,5.973657071,1.628308819,0,0,0,24,0
26.39778354,139.6597222,8.166666667,0.319444444,0,0,0,0,0
21.15982825,49.51146792,11.7247699,0.021884588,0,0,0,0.05,0
14.42657358,149.3142373,7.541696359,2.626737348,0,0,1,0.083333333,0
22.17316787,258.8581581,3.404233671,0.266841891,0,1,0,0.983333333,0
9.334550109,185.625,9,3.25,0,0,0,0,0
7.184271852,103.9787223,4.126598651,0.72961107,0,1,0,15.5,0
7.009130556,277.4270679,8.682106634,2.39237652,0,0,0,12.16666667,0
31.44734315,319.1142202,3.014185392,3.385393331,0,0,1,8.5,0
29.78334689,220.4395665,7.22831782,3.304638296,0,0,0,19,0
7.561521461,44.303396,6.098429141,2.114574615,0,1,0,72,0
42.80916895,345.8752445,5.906499546,1.841331828,0,0,0,744,0
15.34936563,52.52572714,5.72148912,1.427365544,1,0,0,231.6333333,0
4.210097347,214.9819145,0.434052029,1.033363279,0,1,0,0.133333333,0
28.99373386,34.1217628,3.134986211,0.099092404,1,1,0,8.75,0
23.86736882,320.6310013,6.724683797,0.910665379,0,0,0,8.5,0
7.991507709,210.1541569,6.221118363,0.972885002,0,1,0,85.48333333,0
15.11567813,152.0726925,2.527483653,1.739807478,0,0,0,5.283333333,0
18.65202583,208.3541667,8.5,1.291666667,0,1,0,0,0
14.8950826,94.62299891,5.622146407,1.954424236,0,0,0,133.3666667,0
13.84601101,176.8367197,3.918727255,1.65269192,0,0,1,1,0
24.58548835,285.8543855,3.494749008,1.31089232,0,1,0,0.966666667,0
13.65644237,291.5105838,8.900433175,2.728999545,0,0,0,11.8,0
4.443731093,56.59156733,9.802384103,0.250595107,1,0,0,3.25,0
23.5780129,37.97501887,0.599547235,2.949324421,0,0,0,0.033333333,0
15.79588274,361.7444444,6.133333333,2.511111111,0,0,0,0,0
4.380330793,115.8340457,3.98290203,3.428975191,0,0,0,4.916666667,0
7.413033521,42.625,9,1.25,0,0,1,0,0
27.09015326,190.2953409,6.852625756,1.378674207,0,0,0,9.916666667,0
3.934324418,208.8299573,4.343850213,1.573514898,0,0,0,11.58333333,0
19.19551497,124.3220445,6.077715627,1.784230372,0,0,0,111.5,0
20.94491089,242.9618056,0.916666667,2.076388889,0,0,1,0,0
0.228204956,245.0857917,2.059000434,0.169125018,1,1,1,0.116666667,0
9.57135931,299.9768706,2.059420636,0.884240536,0,0,0,7.833333333,0
18.13736914,43.67295352,7.849115445,2.325731301,0,0,0,1,0
16.56304586,53.64044434,8.629335948,1.717194553,1,0,0,0.1,0
0.376231595,134.2850294,5.612186249,0.897529422,0,0,0,32.13333333,0
25.47154371,95.97236664,3.49660332,1.348466692,0,1,0,14,0
6.770857956,110.5391869,10.5978432,2.024701964,0,1,0,5,0
10.60084235,352.6935508,7.354780583,2.443550809,0,0,0,2.7,0
3.319029682,30.17865197,4.568468727,2.616151967,0,1,0,12.25,0
17.96900052,119.3616553,8.679726748,0.25570583,0,0,0,1,0
28.55428171,179.9078194,2.212333891,2.154680579,0,1,0,1.433333333,0
31.18519895,10.95611649,2.147881161,3.251522403,1,0,0,8,0
21.51506601,196.090777,6.176957831,0.49900889,0,0,0,46.15,0
30.90259661,154.1623631,3.896714967,0.325557568,0,1,0,0.033333333,0
0.933841315,87.31537516,5.440604114,2.947312502,0,0,0,30.95,0
25.83276051,124.5483719,5.159746388,0.747345673,1,0,0,41,0
21.1588602,105.7407888,5.992632094,0.84634432,0,1,1,18,0
25.38878479,222.29375,7.05,2.4125,0,0,0,0,0
9.665893565,222.6119893,8.254876131,1.508844022,0,1,0,12.66666667,0
3.836708315,222.1543777,3.705065724,1.668538928,0,0,0,1.116666667,0
4.081565889,247.8698086,3.124593683,2.801753041,0,0,0,3,0
22.48188074,185.2039997,4.908684899,3.377785192,1,1,0,8.916666667,0
27.08896339,304.536847,7.080990164,2.567319627,0,1,1,17.5,0
14.51402168,279.9352956,5.920807534,0.692722863,0,0,0,46.2,0
7.122847585,358.6618056,8.116666667,2.323611111,1,0,0,0,0
5.041128882,326.2003668,4.808804046,2.598244276,0,0,0,0.05,0
9.697365616,297.6652778,8.033333333,3.330555556,0,0,1,0,0
1.303565199,251.3185434,7.6450418,0.410623258,1,1,0,2.35,0
12.29587802,130.2772629,6.648994339,2.670653788,0,0,0,10.93333333,0
0.744578943,284.6498675,5.984938678,1.738073837,1,1,0,345,0
1.725336004,234.2362498,5.669994335,3.391110875,0,1,0,3.916666667,0
14.68549161,124.4736826,8.208337611,1.317984093,0,1,0,13.01666667,0
21.76461291,114.5890824,6.035183939,2.714082385,0,0,0,22.25,0
12.36261615,255.1400289,3.559315435,3.081001155,0,0,0,9.383333333,0
1.844483968,90.61038176,9.350837841,0.781979354,0,0,0,0.133333333,0
17.07413934,292.286703,6.880872077,1.418158108,0,1,0,0.4,0
22.69191627,122.0444444,1.066666667,3.088888889,0,1,1,0,0
14.48283677,147.9350111,2.994764919,0.643344408,0,0,0,11.03333333,0
5.026431859,35.54415355,9.44489446,0.136723164,1,0,0,9.983333333,0
13.28317532,154.2739637,6.575127829,0.549658104,0,1,0,0.083333333,0
20.6896817,294.3469762,8.327428686,0.667809529,0,0,0,1.25,0
